parts,label,sample_id,type,cbo,dit,rfc,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,nosi,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,RM_LOC,RM_LCOM5,RM_NADC,RM_ATFD,RM_WMC
train,none,9003172,1,5,1,4,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,2,0,1,0,0,0,1,3,0,3,1,0,0,0,24,1,0,13,0,0,0,4
train,none,8002487,2,12,1,296,0,0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,387,0,2,0,2,0,0,0,0,14,25,0,397,1.5,0,1,3
train,none,8585684,2,5,1,17,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,3,0,1,3,0,0,0,27,10,0,53,0,0,5,11
train,none,5473710,3,6,1,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,5,0,0,0,5
train,none,4142085,3,6,1,0,0,0,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,18,0,0,0,18
train,none,8172392,1,4,3,6,0.85714287,1,7,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,3,0,1,0,0,9,0,3,0,3,1,0,0,0,54,1,0,43,0.3333,0,0,9
train,none,7332291,3,4,1,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,0,3
train,none,7450485,1,1,1,17,-1,-1,2,2,1,1,0,0,1,0,0,0,4,4,0,4,0,0,4,4,0,0,1,3,0,14,4,15,5,13,4,0,0,0,82,1,0,55,1,0,0,9
train,none,4580142,1,14,3,31,0,0,12,0,1,10,1,0,2,0,0,0,2,0,0,2,0,0,0,1,12,10,4,0,4,1,22,67,18,41,5,0,1,0,93,1,0,129,0.9091,0,0,29
train,none,4187027,1,5,1,8,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,14,1,0,7,0,0,0,3
train,none,5704168,2,9,3,14,0,0,5,2,3,0,2,0,5,0,0,0,3,2,0,2,0,1,2,2,1,1,1,0,0,2,4,8,2,7,2,0,0,0,44,9,0,30,1.25,0,3,9
train,none,8131397,1,5,2,11,0,0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,0,3,4,1,10,0,0,0,0,6,0,5,3,0,0,0,36,1,0,29,0.6,0,0,16
train,none,6788988,2,8,2,20,0,0,8,0,5,2,0,1,6,0,0,0,9,5,0,9,0,0,9,2,4,4,1,0,0,0,90,23,18,23,2,0,0,0,66,4,0,56,1.1429,0,11,13
train,none,5193317,3,17,1,6,0,0,26,1,0,0,0,26,26,0,0,0,3,0,0,0,0,3,0,5,3,0,2,0,1,4,0,4,0,4,1,0,0,0,164,1,0,39,1.04,0,0,28
train,none,7726338,2,9,2,13,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,0,3,0,0,6,1,9,0,10,4,0,0,1,38,10,0,30,2,0,1,7
train,none,4034186,2,6,3,9,0,0,8,0,6,1,0,1,7,0,0,0,2,0,0,2,0,0,2,1,9,0,0,0,0,0,0,4,0,4,1,0,0,0,44,8,0,40,1.1429,0,3,10
train,none,5865964,1,1,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,6,0,0,0,2
train,none,3850165,1,1,1,0,0,0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,1,0,2,1,2,0,0,0,0,11,1,0,13,0.3333,0,0,4
train,none,7725645,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0
train,none,4933991,2,4,2,6,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,1,0,0,0,15,9,0,14,0,0,0,5
train,none,6893864,1,2,1,27,0,0,5,0,4,1,0,0,4,0,0,0,8,5,5,3,0,0,5,0,4,2,6,4,0,9,4,18,3,15,3,0,0,0,88,1,0,75,1.0625,0,0,14
train,none,8887186,1,4,1,4,0,0,7,0,6,0,1,0,7,4,0,0,1,0,0,0,1,0,0,0,2,0,4,0,0,3,0,1,0,1,1,0,1,0,81,1025,0,28,0.9583,0,0,13
train,none,7247159,2,4,1,20,0,0,17,0,8,8,0,1,9,0,0,0,3,0,0,3,0,0,1,2,25,2,17,0,2,1,20,31,8,15,2,0,0,0,52,1,0,115,1.0625,0,8,60
train,none,7777749,1,14,2,21,0,0,8,0,6,2,0,0,6,0,0,0,3,1,0,3,0,0,3,3,7,2,1,0,0,4,1,10,0,10,2,4,0,0,43,1,2,87,0.8571,0,0,11
train,none,7269177,2,4,2,0,0,0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,23,0,0,0,8
train,none,6861082,1,3,2,3,0,0,2,0,2,0,0,0,2,0,0,0,3,1,0,3,0,0,3,1,0,0,1,0,0,3,2,3,0,3,0,0,0,0,45,17,0,8,0.6667,0,0,3
train,none,5501417,1,16,1,17,-1,-1,2,1,1,1,0,0,1,0,0,0,4,4,0,4,0,0,4,4,0,0,0,1,0,5,2,6,0,6,1,0,0,0,53,17,0,9,1,0,0,2
train,none,5575053,1,0,1,0,0,0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1,0,18,0.8,0,0,6
train,none,4585448,3,1,1,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4,0,0,0,4
train,none,9141639,1,3,2,4,0,0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13,0,0,16,0,0,0,5
train,none,8065474,2,8,2,4,0,0,10,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,0,0,0,0,1,9,10,0,10,0,0,0,0,28,1,0,30,1.1111,1,10,10
train,none,7975103,3,3,1,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,3,0,0,0,3
train,none,4800822,1,8,1,29,0,0,7,0,0,3,0,4,4,0,0,1,7,1,0,7,0,0,4,7,2,1,2,2,0,6,4,20,1,17,3,0,0,1,50,0,5,71,0.7143,0,0,17
train,none,5844151,1,5,1,17,0,0,5,0,3,2,0,0,3,0,0,0,7,0,0,7,0,0,4,0,3,0,0,2,3,2,5,18,2,12,5,1,0,0,97,1,0,67,0.8929,0,2,21
train,none,7716255,3,1,1,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,3,0,0,0,3
train,none,8049293,2,2,2,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0,3,0,0,0,1
train,none,9104309,3,7,1,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,6,0,0,0,6
train,none,5414165,1,8,3,4,-1,-1,2,1,1,1,0,0,1,0,0,0,2,2,1,1,0,0,2,0,2,0,1,0,0,0,0,4,0,4,1,1,1,0,35,1,0,11,2,0,0,3
train,none,8231971,1,11,5,15,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,1,2,1,2,1,9,1,9,2,8,4,0,1,0,92,1,5,47,0,0,0,13
train,none,6060996,1,5,3,1,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,0,9,0,0,0,3
train,none,8661442,1,8,1,14,0,0,3,1,3,0,0,0,4,2,0,0,2,2,1,1,0,0,2,4,2,1,1,0,0,1,0,7,1,7,1,0,0,0,44,1025,0,13,1,0,1,4
train,none,5097365,1,4,2,1,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,78,1,0,12,0,0,0,4
train,none,7649261,1,1,1,13,0,0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,6,4,2,0,0,4,4,9,3,1,3,2,0,0,0,109,1,0,34,0,0,0,11
train,none,7214444,3,7,1,3,0,0,27,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,0,31,0,0,0,27
train,none,5609932,1,2,5,0,-1,-1,1,0,1,0,0,0,1,0,0,0,3,2,3,0,0,0,3,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,32,17,0,3,0,0,0,1
train,none,4627580,1,2,4,0,-1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1,0,3,0,0,0,1
train,none,9359683,3,4,1,3,0,0,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,50,1,0,12,0,0,0,4
train,none,7249097,2,3,1,2,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,19,2,0,5,0,0,1,1
train,none,9171656,1,10,1,14,0,0,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,12,0,3,5,0,0,7,22,1,16,2,0,1,0,55,1,0,98,0.575,0,0,15
train,none,6174632,1,3,2,8,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,75,1,0,24,0,0,0,7
train,none,8677594,3,2,1,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,6,0,0,0,6
train,none,5946774,1,3,2,0,0,0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,10,1,0,12,0.8889,0,0,4
train,none,4109372,1,5,2,1,0,0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,2,0,1,0,1,0,1,1,1,2,0,2,0,0,0,0,24,1,0,25,1,0,0,9
train,none,4977435,1,9,1,10,0,0,4,0,2,1,0,1,3,0,0,0,1,0,0,1,0,0,1,1,3,2,1,1,0,1,1,3,0,4,3,0,2,1,65,1,0,26,0.3333,0,0,6
train,none,6320805,1,6,3,2,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,16,1,0,12,0,0,0,4
train,none,7157571,1,15,1,10,0,0,7,0,7,0,0,0,7,0,0,0,1,1,1,0,0,0,0,1,5,0,4,0,2,2,0,7,0,7,1,0,0,0,43,1,0,36,0.8333,0,0,8
train,none,9055406,1,4,5,4,0,0,17,2,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,234,0,14,42,14,0,0,0,0,87,1,0,79,0,0,0,17
train,none,6441911,1,2,1,3,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,1,0,5,0,0,0,1
train,none,7930012,1,17,5,41,0,0,24,0,18,4,2,0,21,0,0,0,3,0,0,3,0,0,0,0,13,1,21,0,2,0,5,17,0,11,2,0,1,0,158,1,0,127,0.9043,0,0,52
train,none,5948019,2,4,1,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,8,9,0,13,2,0,1,2
train,none,5670026,1,3,1,4,0,0,24,0,24,0,0,0,24,0,0,0,5,0,4,1,0,0,0,0,10,0,8,0,3,6,0,16,2,6,2,0,0,0,28,1,0,94,0.7913,0,0,31
train,none,5223561,2,1,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,10,0,5,0,0,3,1
train,none,5028269,3,1,1,0,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0,1
train,none,3791832,1,19,4,26,0,0,54,0,52,2,0,0,52,0,0,0,9,0,0,6,0,3,0,2,51,1,4,1,2,8,8,21,5,13,2,0,1,0,87,1,0,197,0.9099,0,0,63
train,none,5985338,1,16,1,23,0,0,5,0,3,2,0,0,3,0,0,0,3,1,0,3,0,0,3,2,4,0,0,2,0,4,1,5,0,8,3,0,0,5,85,17,3,37,0.9167,0,0,7
train,none,9063283,1,1,1,1,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,2,2,0,0,0,4,1,0,4,0,0,0,3
train,none,7612278,1,5,6,4,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0,11,0,0,0,3
train,none,8919646,2,9,1,1,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,23,9,0,14,0,0,2,4
train,none,7357395,1,25,2,54,0,0,11,0,7,1,3,0,10,0,0,0,5,4,0,5,0,0,5,11,7,10,9,0,2,8,11,47,2,43,4,0,0,0,142,1,0,124,0.86,0,8,29
train,none,7066831,1,0,4,0,0,0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,41,1,0,9,1.5,0,0,3
train,none,4780738,1,7,1,21,0,0,18,0,7,10,1,0,8,0,2,0,17,6,3,2,2,10,8,1,11,9,54,4,33,9,255,107,13,38,8,0,0,0,129,1,0,346,0.9273,0,0,150
train,none,3797814,2,2,1,3,0,0,10,0,9,0,0,1,10,0,0,0,5,0,3,2,0,0,0,3,11,0,4,1,5,13,21,23,4,9,2,0,0,0,50,9,0,83,1.1111,0,5,19
train,none,4662159,1,6,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,6,0,0,0,2
train,none,7135236,1,11,2,7,0,0,2,0,0,0,1,1,2,0,0,0,4,0,0,4,0,0,3,2,2,0,4,0,1,0,0,4,0,4,2,0,0,1,38,16,0,17,0.25,0,0,8
train,none,5681626,1,3,2,7,0,0,14,0,14,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,14,0,6,0,2,7,15,33,0,14,2,0,0,0,82,1,0,96,0.7692,0,0,23
train,none,7829336,1,26,1,42,0,0,26,1,19,6,0,1,20,0,0,0,17,4,0,17,0,0,12,4,23,0,7,1,0,4,0,31,1,26,4,0,2,1,186,1,2,160,0.9459,0,0,43
train,none,5190876,1,7,5,26,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,8,7,12,3,8,3,0,0,0,74,1,1,37,0,0,0,9
train,none,7105505,2,1,1,4,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,17,2,0,9,1.5,0,0,3
train,none,7269783,1,1,1,1,-1,-1,1,1,1,0,0,0,1,0,0,0,4,4,1,3,0,0,3,1,1,0,1,0,0,2,0,4,2,4,2,0,0,0,30,17,0,6,0,0,0,2
train,none,8201878,1,2,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,6,0,0,0,2
train,none,5019534,1,10,1,8,-1,-1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,7,1,3,0,4,1,0,0,0,26,1,0,17,0,0,0,2
train,none,9136234,1,1,1,2,0,0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,8,0,4,0,0,0,0,36,1,0,28,0.875,0,0,9
train,none,6636428,1,4,1,2,0,0,5,0,3,0,1,1,5,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,0,1,0,25,1025,0,15,0.25,0,0,5
train,none,3700666,2,19,1,77,0.206964,0.5809859,80,2,71,8,1,0,72,0,2,0,10,0,0,10,0,0,0,21,91,0,65,1,54,4,71,111,0,25,3,0,0,0,108,25,0,809,1.0108,0,31,179
train,none,7308975,1,3,1,4,0,0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,28,1,0,17,0.5,0,0,5
train,none,7394379,1,10,3,8,0,0,10,1,9,1,0,0,9,0,0,0,3,0,0,3,0,0,2,2,7,1,3,0,0,0,2,7,0,5,2,0,0,0,45,17,0,41,0.6296,0,0,14
train,none,8707779,1,12,4,16,0,0,6,0,5,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,9,11,18,1,15,1,0,0,0,63,1,0,57,0.2,0,0,10
train,none,7370553,1,11,1,12,0,0,13,5,8,4,0,1,9,0,1,0,2,0,0,2,0,0,2,6,13,0,2,1,3,0,0,5,0,5,2,0,0,0,78,1,0,70,0.5833,0,0,25
train,none,4029077,2,4,1,0,0,0,7,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1032,0,6,0,0,0,6
train,none,4503985,2,7,4,4,0,0,8,1,7,1,0,0,7,0,0,0,9,0,4,5,0,0,0,8,8,0,1,0,0,24,1,6,2,11,1,0,0,0,77,9,0,40,1.1429,0,9,13
train,none,8169113,1,2,1,7,0.30555555,0.41666666,9,0,9,0,0,0,9,1,0,0,2,0,0,0,2,0,0,0,6,0,1,0,0,4,0,4,1,2,1,0,0,0,39,1025,0,29,0.625,0,0,11
train,none,4154409,1,12,2,16,0,0,4,3,2,2,0,0,2,0,0,0,1,1,1,0,0,0,1,3,0,3,1,0,0,1,0,4,0,4,4,0,2,0,39,17,0,31,1,0,0,6
train,none,7251791,1,8,2,11,0,0,13,0,4,1,0,8,12,0,4,0,5,0,0,5,0,0,1,1,4,0,8,0,1,0,1,27,1,11,4,0,0,0,89,16,0,72,0.7333,0,0,22
train,none,8934270,3,3,1,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,4,0,0,0,4
train,none,8217435,1,6,3,14,0,0,9,0,7,0,2,0,9,0,0,0,2,1,0,0,2,0,1,0,10,0,2,0,0,1,0,5,0,4,1,0,0,0,68,1,0,52,0.75,0,0,16
train,none,4328225,2,5,1,5,0,0,5,0,3,0,2,0,5,0,0,0,2,0,0,2,0,0,0,3,3,0,0,0,0,2,2,6,0,6,0,0,0,0,31,9,0,23,1.25,0,2,5
train,none,4842851,1,8,5,4,0,0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,1,1,1,1,0,0,0,20,1,0,16,0,0,0,7
train,none,5901667,1,1,1,0,0,0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0,0,1,2,0,2,0,0,0,0,23,17,0,22,1,0,0,7
train,none,6191838,2,4,1,5,-1,-1,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,2,0,0,2,0,2,1,0,0,0,15,26,0,10,2,0,1,5
train,none,6159926,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,21,0,0,0,0,0,0,0
train,none,8581347,2,5,2,3,0,0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,3,0,0,1,0,2,0,1,1,1,1,0,0,0,25,9,1,15,2,0,2,4
train,none,3723043,1,1,1,1,0.08571429,0.08571429,15,0,15,0,0,0,15,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0,0,15,5,11,0,7,0,0,0,0,49,1,0,45,0.9184,0,0,15
train,none,6165395,1,1,1,0,0,0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,19,1,0,18,0.6,0,0,6
train,none,4185136,1,0,4,1,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,36,1,0,11,1.3333,0,0,4
train,none,7005369,2,2,1,3,0,0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,3,0,4,0,0,0,0,4,6,5,1,3,1,0,1,0,23,25,0,28,1.25,0,4,11
train,none,7036119,1,1,4,1,0,0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,1,0,1,0,3,0,1,0,4,2,1,4,1,1,0,0,0,0,21,1,0,24,0,0,1,7
train,none,6541523,1,9,3,7,0,0,8,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,0,6,0,6,0,4,1,0,0,0,37,1,0,25,0.8571,0,0,9
train,none,5667095,1,5,1,26,0,0,9,8,6,3,0,0,7,0,0,0,17,17,4,13,0,0,17,16,14,1,1,1,0,49,4,27,8,25,2,0,0,0,120,1,0,65,1.0074,0,0,19
train,none,8411640,1,6,1,3,-1,-1,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,16,1,1,4,0,0,0,1
train,none,7330770,1,7,1,11,0,0,13,0,13,0,0,0,13,0,0,0,5,0,0,0,5,0,0,2,5,1,3,0,0,7,1,6,0,6,2,0,0,0,46,1,0,60,0.8333,0,0,17
train,none,8588757,2,2,1,1,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,18,9,0,22,0,0,3,6
train,none,7887244,1,5,3,2,0,0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,2,2,0,2,0,0,0,0,34,17,0,14,0.6667,0,0,4
train,none,7777986,3,14,1,2,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,38,1,0,8,0,0,0,4
train,none,5975025,2,8,2,6,0,0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,2,1,0,0,0,29,9,0,28,0,0,0,8
train,none,9003128,1,5,2,0,-1,-1,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,1,0,0,58,1,0,33,0,0,0,3
train,none,4096226,1,5,3,0,0,0,2,0,2,0,0,0,2,0,0,0,3,3,1,2,0,0,3,0,2,0,0,0,0,0,1,3,0,3,0,2,0,0,30,1,0,46,1.6667,0,0,5
train,none,7564248,1,5,1,3,0,0,5,0,1,0,4,0,5,1,0,0,3,0,0,3,0,0,3,4,3,0,1,0,1,2,0,3,0,3,0,0,0,0,25,1025,0,17,0.75,0,0,6
train,none,4189945,3,1,1,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,5,0,0,0,5
train,none,7563593,2,5,1,3,0,0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,1,1,0,0,0,0,1,0,3,0,3,0,0,0,0,15,10,0,8,2,0,2,2
train,none,7075575,2,1,4,19,0,0,22,2,0,2,5,15,20,2,15,0,9,5,0,5,0,4,5,28,31,3,51,0,5,5,43,53,15,36,6,0,2,0,246,1032,0,203,1.0476,0,0,89
train,none,7462222,2,19,4,14,0,0,2,0,2,0,0,0,2,0,0,0,3,2,2,0,1,0,3,4,0,0,1,1,0,1,1,7,0,7,2,0,0,0,56,25,0,19,2,0,3,4
train,none,6066503,1,19,1,38,0,0,6,3,1,4,0,1,2,0,0,0,2,0,0,2,0,0,2,11,2,0,1,0,0,5,0,11,2,15,2,0,0,4,75,17,0,52,0.9,0,0,12
train,none,4709869,1,10,1,13,0,0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,4,1,1,1,0,0,11,3,5,0,5,3,0,0,0,30,1,0,37,0.2,0,0,10
train,none,4916648,1,5,2,7,0,0,5,0,5,0,0,0,6,0,0,0,4,3,0,4,0,0,3,2,4,0,0,1,1,3,2,7,0,6,1,0,0,0,57,1,0,23,0.9375,0,0,6
train,none,9205838,3,1,1,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,5,0,0,0,5
train,none,4846258,1,6,1,10,0,0,10,0,6,2,2,0,8,0,0,0,5,1,0,4,1,0,0,6,4,0,1,0,0,6,2,9,2,6,1,0,0,0,44,1025,0,41,0.8667,0,0,13
train,none,6407807,1,8,1,12,0,0,4,0,2,0,2,0,4,0,1,0,2,0,0,2,0,0,2,3,2,2,1,1,0,1,3,10,1,10,3,0,0,0,29,1,0,41,0.5,0,0,8
train,none,4975591,1,2,1,3,0,0,6,0,6,0,0,0,6,0,0,0,3,1,1,2,0,0,3,3,7,0,3,0,0,3,0,4,2,4,1,0,0,0,21,1,0,22,0.5333,0,0,9
train,none,8263546,1,3,2,1,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,0,0,0,1
train,none,4070938,1,66,1,126,0,0,53,4,32,3,1,17,50,0,0,0,25,1,0,5,0,20,22,35,44,1,13,11,2,33,8,76,1,48,2,3,3,1,491,1,14,501,0.9497,0,3,108
train,none,8262479,1,4,2,1,-1,-1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,3,0,0,0,1
train,none,4965107,1,6,1,11,-1,-1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,8,4,0,1,2,0,2,1,2,4,0,0,0,51,1,0,30,0,0,0,20
train,none,7374778,1,13,2,5,0,0,5,0,1,0,4,0,5,0,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,2,0,3,0,3,0,0,0,0,48,1,0,18,0.75,0,0,5
