file,class,method,variable,usage
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",nnet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",trainingSet,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",testSet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",testEvaluator,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",nnet,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",bp,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",trainingSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],path,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],image,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],images,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],inputPath,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],e,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],name,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],inputImages,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],binImage,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],stringPath,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],finder,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],output,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],path,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],image,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],images,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],index,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],vector,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],dataSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,main/1[java.lang.String[]],args,0
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,main/1[java.lang.String[]],testSet,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,main/1[java.lang.String[]],trainingSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",setName,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",d,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",networkOutput,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",i,6
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",counter,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",row,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",nnet,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.OneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",dataSet,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\EnglishCharacterMapper.java,hr.fer.zemris.image.EnglishCharacterMapper,mapCharacter/1[char],character,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\EnglishCharacterMapper.java,hr.fer.zemris.image.EnglishCharacterMapper,mapInteger/1[int],integer,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",image,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",x,6
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",i,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",y,6
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",j,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,"convolve/3[int,int,java.awt.image.BufferedImage]",rgb,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,clone/1[java.awt.image.BufferedImage],image,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,clone/1[java.awt.image.BufferedImage],clone,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,clone/1[java.awt.image.BufferedImage],g2d,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,applyFilter/1[java.awt.image.BufferedImage],color,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,applyFilter/1[java.awt.image.BufferedImage],i,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,applyFilter/1[java.awt.image.BufferedImage],j,4
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\DilationFilter.java,hr.fer.zemris.filters.DilationFilter,applyFilter/1[java.awt.image.BufferedImage],sourceImage,5
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,ImageViewer/1[java.lang.String],title,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,setImage/1[java.awt.image.BufferedImage],image,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,setTitle/1[java.lang.String],title,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,"ImageViewer/2[java.lang.String,java.awt.image.BufferedImage]",layout,7
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,"ImageViewer/2[java.lang.String,java.awt.image.BufferedImage]",image,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,"ImageViewer/2[java.lang.String,java.awt.image.BufferedImage]",label,5
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\image\ImageViewer.java,hr.fer.zemris.gui.image.ImageViewer,"ImageViewer/2[java.lang.String,java.awt.image.BufferedImage]",title,3
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask$Anonymous1,run/0,backPropagation,5
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask$Anonymous1,run/0,evaluator,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,startLearning/0,t1,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,removeListener/1[hr.fer.zemris.gui.nnet.INetTaskListener],listener,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",console,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",testSetPath,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",trainingSetPath,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",nnetName,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",loader,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",learningRate,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,"LearningNetTask/7[java.nio.file.Path,java.nio.file.Path,hr.fer.zemris.gui.console.JConsole,hr.fer.zemris.gui.nnet.IDataSetLoader,double,double,java.lang.String]",momentum,2
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningNetTask.java,hr.fer.zemris.gui.nnet.LearningNetTask,addListener/1[hr.fer.zemris.gui.nnet.INetTaskListener],listener,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneDiagonalCrossTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",testSet,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneDiagonalCrossTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",testEvaluator,1
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneDiagonalCrossTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",nnet,3
